CAT,Day_of_month,Month_of_year,Day_Segment,Longitude,Latitude,Year,Count
IMPAIRED,5,1,0,-122.416,37.781,1,1
IMPAIRED,5,1,0,-122.416,37.782,3,3
IMPAIRED,5,1,0,-122.415,37.778,3,3
IMPAIRED,5,1,0,-122.414,37.78,1,1
IMPAIRED,5,1,1,-122.434,37.783,1,1
IMPAIRED,5,1,1,-122.432,37.761,1,1
IMPAIRED,5,1,1,-122.418,37.785,1,1
IMPAIRED,5,1,1,-122.418,37.786,1,1
IMPAIRED,5,1,1,-122.416,37.772,1,1
IMPAIRED,5,1,1,-122.416,37.781,2,2
IMPAIRED,5,1,1,-122.416,37.783,2,2
IMPAIRED,5,1,1,-122.414,37.782,1,1
IMPAIRED,5,1,1,-122.413,37.775,2,2
IMPAIRED,5,1,1,-122.41,37.755,2,2
IMPAIRED,5,1,1,-122.41,37.785,1,1
IMPAIRED,5,1,1,-122.403,37.775,1,1
IMPAIRED,5,1,2,-122.426,37.765,1,1
IMPAIRED,5,1,2,-122.425,37.785,2,2
IMPAIRED,5,1,2,-122.419,37.785,1,1
IMPAIRED,5,1,2,-122.414,37.783,1,1
IMPAIRED,5,1,2,-122.407,37.756,3,3
IMPAIRED,5,2,0,-122.453,37.786,1,1
IMPAIRED,5,2,0,-122.423,37.785,1,1
IMPAIRED,5,2,0,-122.42,37.767,1,1
IMPAIRED,5,2,0,-122.417,37.782,1,1
IMPAIRED,5,2,0,-122.413,37.773,1,1
IMPAIRED,5,2,0,-122.413,37.775,1,1
IMPAIRED,5,2,0,-122.406,37.779,1,1
IMPAIRED,5,2,0,-122.401,37.775,3,3
IMPAIRED,5,2,1,-122.44,37.716,2,2
IMPAIRED,5,2,1,-122.432,37.773,1,1
IMPAIRED,5,2,1,-122.422,37.763,1,1
IMPAIRED,5,2,1,-122.418,37.783,3,3
IMPAIRED,5,2,1,-122.404,37.782,2,2
IMPAIRED,5,2,1,-122.4,37.781,1,1
IMPAIRED,5,2,2,-122.434,37.725,1,1
IMPAIRED,5,2,2,-122.416,37.774,2,2
IMPAIRED,5,2,2,-122.407,37.79,2,2
IMPAIRED,5,2,2,-122.402,37.728,1,1
IMPAIRED,5,2,2,-122.396,37.781,1,1
IMPAIRED,5,3,0,-122.414,37.782,1,1
IMPAIRED,5,3,0,-122.414,37.784,1,1
IMPAIRED,5,3,0,-122.408,37.781,2,2
IMPAIRED,5,3,1,-122.483,37.754,1,1
IMPAIRED,5,3,1,-122.432,37.773,2,2
IMPAIRED,5,3,1,-122.425,37.785,1,1
IMPAIRED,5,3,1,-122.416,37.782,3,3
IMPAIRED,5,3,1,-122.406,37.782,2,2
IMPAIRED,5,3,2,-122.508,37.779,2,2
IMPAIRED,5,3,2,-122.423,37.784,1,1
IMPAIRED,5,3,2,-122.419,37.789,1,1
IMPAIRED,5,3,2,-122.401,37.774,1,1
IMPAIRED,5,4,0,-122.493,37.782,3,3
IMPAIRED,5,4,0,-122.451,37.769,2,2
IMPAIRED,5,4,0,-122.446,37.78,1,1
IMPAIRED,5,4,0,-122.422,37.783,2,2
IMPAIRED,5,4,0,-122.42,37.765,2,2
IMPAIRED,5,4,0,-122.417,37.779,1,1
IMPAIRED,5,4,0,-122.416,37.782,4,4
IMPAIRED,5,4,0,-122.416,37.783,2,2
IMPAIRED,5,4,0,-122.415,37.779,2,2
IMPAIRED,5,4,0,-122.399,37.744,1,1
IMPAIRED,5,4,1,-122.476,37.72,1,1
IMPAIRED,5,4,1,-122.446,37.77,1,1
IMPAIRED,5,4,1,-122.42,37.765,2,2
IMPAIRED,5,4,1,-122.418,37.769,1,1
IMPAIRED,5,4,1,-122.416,37.782,2,2
IMPAIRED,5,4,1,-122.412,37.785,1,1
IMPAIRED,5,4,1,-122.408,37.788,1,1
IMPAIRED,5,4,2,-122.418,37.786,2,2
IMPAIRED,5,5,0,-122.459,37.715,1,1
IMPAIRED,5,5,0,-122.451,37.722,1,1
IMPAIRED,5,5,0,-122.416,37.782,1,1
IMPAIRED,5,5,0,-122.416,37.785,1,1
IMPAIRED,5,5,0,-122.411,37.769,1,1
IMPAIRED,5,5,0,-122.407,37.756,1,1
IMPAIRED,5,5,0,-122.403,37.775,1,1
IMPAIRED,5,5,1,-122.42,37.786,1,1
IMPAIRED,5,5,1,-122.417,37.775,1,1
IMPAIRED,5,5,1,-122.414,37.782,2,2
IMPAIRED,5,5,1,-122.408,37.753,1,1
IMPAIRED,5,5,2,-122.479,37.717,1,1
IMPAIRED,5,5,2,-122.456,37.713,1,1
IMPAIRED,5,5,2,-122.427,37.769,1,1
IMPAIRED,5,5,2,-122.417,37.779,1,1
IMPAIRED,5,5,2,-122.416,37.781,1,1
IMPAIRED,5,6,0,-122.417,37.783,1,1
IMPAIRED,5,6,0,-122.407,37.756,1,1
IMPAIRED,5,6,1,-122.416,37.752,1,1
IMPAIRED,5,6,1,-122.408,37.781,1,1
IMPAIRED,5,6,2,-122.426,37.726,1,1
IMPAIRED,5,6,2,-122.393,37.754,1,1
IMPAIRED,5,7,0,-122.453,37.768,1,1
IMPAIRED,5,7,0,-122.414,37.785,1,1
IMPAIRED,5,7,0,-122.406,37.77,2,2
IMPAIRED,5,7,1,-122.417,37.779,3,3
IMPAIRED,5,7,2,-122.479,37.765,1,1
IMPAIRED,5,7,2,-122.466,37.764,1,1
IMPAIRED,5,7,2,-122.431,37.722,1,1
IMPAIRED,5,7,2,-122.416,37.782,1,1
IMPAIRED,5,7,2,-122.412,37.757,1,1
IMPAIRED,5,7,2,-122.412,37.785,1,1
IMPAIRED,5,8,0,-122.424,37.797,1,1
IMPAIRED,5,8,0,-122.418,37.784,1,1
IMPAIRED,5,8,0,-122.415,37.739,1,1
IMPAIRED,5,8,1,-122.41,37.777,1,1
IMPAIRED,5,8,1,-122.408,37.784,2,2
IMPAIRED,5,8,2,-122.408,37.799,1,1
IMPAIRED,5,8,2,-122.404,37.777,1,1
IMPAIRED,5,9,0,-122.435,37.762,1,1
IMPAIRED,5,9,0,-122.434,37.763,1,1
IMPAIRED,5,9,0,-122.411,37.788,2,2
IMPAIRED,5,9,1,-122.418,37.752,2,2
IMPAIRED,5,9,1,-122.415,37.776,3,3
IMPAIRED,5,9,2,-122.423,37.764,1,1
IMPAIRED,5,9,2,-122.405,37.792,1,1
IMPAIRED,5,10,0,-122.468,37.766,1,1
IMPAIRED,5,10,0,-122.436,37.724,2,2
IMPAIRED,5,10,0,-122.429,37.723,2,2
IMPAIRED,5,10,0,-122.41,37.799,1,1
IMPAIRED,5,10,1,-122.412,37.752,1,1
IMPAIRED,5,10,2,-122.419,37.762,1,1
IMPAIRED,5,11,0,-122.407,37.756,1,1
IMPAIRED,5,11,1,-122.474,37.747,1,1
IMPAIRED,5,11,2,-122.484,37.773,1,1
IMPAIRED,5,11,2,-122.41,37.763,2,2
IMPAIRED,5,12,0,-122.436,37.798,1,1
IMPAIRED,5,12,0,-122.435,37.762,1,1
IMPAIRED,5,12,0,-122.42,37.765,1,1
IMPAIRED,5,12,0,-122.411,37.784,2,2
IMPAIRED,5,12,0,-122.394,37.75,1,1
IMPAIRED,5,12,1,-122.51,37.772,1,1
IMPAIRED,5,12,1,-122.421,37.76,2,2
IMPAIRED,5,12,1,-122.42,37.775,1,1
IMPAIRED,5,12,1,-122.413,37.78,1,1
IMPAIRED,5,12,1,-122.409,37.781,3,3
IMPAIRED,5,12,1,-122.407,37.787,1,1
IMPAIRED,5,12,1,-122.393,37.726,1,1
IMPAIRED,5,12,2,-122.415,37.776,1,1
IMPAIRED,6,1,0,-122.449,37.733,4,4
IMPAIRED,6,1,0,-122.426,37.759,1,1
IMPAIRED,6,1,0,-122.418,37.783,1,1
IMPAIRED,6,1,0,-122.415,37.775,1,1
IMPAIRED,6,1,0,-122.41,37.784,1,1
IMPAIRED,6,1,0,-122.409,37.785,2,2
IMPAIRED,6,1,1,-122.458,37.763,2,2
IMPAIRED,6,1,1,-122.416,37.782,4,4
IMPAIRED,6,1,1,-122.414,37.78,1,1
IMPAIRED,6,1,1,-122.41,37.787,1,1
IMPAIRED,6,1,2,-122.495,37.782,2,2
IMPAIRED,6,1,2,-122.45,37.766,1,1
IMPAIRED,6,1,2,-122.413,37.786,1,1
IMPAIRED,6,1,2,-122.411,37.771,1,1
IMPAIRED,6,1,2,-122.41,37.762,1,1
IMPAIRED,6,1,2,-122.402,37.786,1,1
IMPAIRED,6,2,0,-122.458,37.74,1,1
IMPAIRED,6,2,0,-122.422,37.743,1,1
IMPAIRED,6,2,0,-122.42,37.766,1,1
IMPAIRED,6,2,0,-122.42,37.788,1,1
IMPAIRED,6,2,0,-122.419,37.783,3,3
IMPAIRED,6,2,0,-122.419,37.784,2,2
IMPAIRED,6,2,0,-122.417,37.785,1,1
IMPAIRED,6,2,0,-122.414,37.78,1,1
IMPAIRED,6,2,0,-122.414,37.784,1,1
IMPAIRED,6,2,0,-122.413,37.783,2,2
IMPAIRED,6,2,0,-122.407,37.773,1,1
IMPAIRED,6,2,0,-122.403,37.775,1,1
IMPAIRED,6,2,0,-122.391,37.778,1,1
IMPAIRED,6,2,1,-122.418,37.752,1,1
IMPAIRED,6,2,1,-122.418,37.773,1,1
IMPAIRED,6,2,1,-122.414,37.776,1,1
IMPAIRED,6,2,1,-122.414,37.784,2,2
IMPAIRED,6,2,1,-122.412,37.781,1,1
IMPAIRED,6,2,1,-122.405,37.781,1,1
IMPAIRED,6,2,1,-122.399,37.784,1,1
IMPAIRED,6,2,1,-122.397,37.794,1,1
IMPAIRED,6,2,2,-122.445,37.747,1,1
IMPAIRED,6,2,2,-122.415,37.756,1,1
IMPAIRED,6,2,2,-122.41,37.766,1,1
IMPAIRED,6,2,2,-122.407,37.741,1,1
IMPAIRED,6,2,2,-122.407,37.756,1,1
IMPAIRED,6,2,2,-122.399,37.794,1,1
IMPAIRED,6,3,0,-122.418,37.783,2,2
IMPAIRED,6,3,0,-122.416,37.783,2,2
IMPAIRED,6,3,0,-122.414,37.783,3,3
IMPAIRED,6,3,0,-122.41,37.738,1,1
IMPAIRED,6,3,1,-122.44,37.716,2,2
IMPAIRED,6,3,1,-122.428,37.798,2,2
IMPAIRED,6,3,1,-122.407,37.787,1,1
IMPAIRED,6,3,2,-122.455,37.724,1,1
IMPAIRED,6,3,2,-122.418,37.786,1,1
IMPAIRED,6,3,2,-122.407,37.78,2,2
IMPAIRED,6,4,0,-122.487,37.78,1,1
IMPAIRED,6,4,0,-122.453,37.769,1,1
IMPAIRED,6,4,0,-122.418,37.783,3,3
IMPAIRED,6,4,1,-122.421,37.791,1,1
IMPAIRED,6,4,1,-122.413,37.773,1,1
IMPAIRED,6,4,1,-122.412,37.782,1,1
IMPAIRED,6,5,0,-122.421,37.754,1,1
IMPAIRED,6,5,0,-122.415,37.779,1,1
IMPAIRED,6,5,1,-122.431,37.783,1,1
IMPAIRED,6,5,1,-122.415,37.774,2,2
IMPAIRED,6,5,2,-122.475,37.726,2,2
IMPAIRED,6,5,2,-122.459,37.776,1,1
IMPAIRED,6,5,2,-122.429,37.786,1,1
IMPAIRED,6,5,2,-122.41,37.782,1,1
IMPAIRED,6,5,2,-122.409,37.781,1,1
IMPAIRED,6,6,0,-122.452,37.782,1,1
IMPAIRED,6,6,0,-122.428,37.761,1,1
IMPAIRED,6,6,1,-122.416,37.783,3,3
IMPAIRED,6,6,1,-122.412,37.781,1,1
IMPAIRED,6,6,1,-122.407,37.775,1,1
IMPAIRED,6,6,2,-122.416,37.712,1,1
IMPAIRED,6,7,0,-122.414,37.785,1,1
IMPAIRED,6,7,0,-122.413,37.783,1,1
IMPAIRED,6,7,0,-122.396,37.783,2,2
IMPAIRED,6,7,1,-122.418,37.784,3,3
IMPAIRED,6,7,1,-122.417,37.786,1,1
IMPAIRED,6,7,1,-122.408,37.781,3,3
IMPAIRED,6,7,1,-122.407,37.756,1,1
IMPAIRED,6,7,2,-122.472,37.777,1,1
IMPAIRED,6,7,2,-122.42,37.765,1,1
IMPAIRED,6,7,2,-122.411,37.766,1,1
IMPAIRED,6,8,1,-122.418,37.783,1,1
IMPAIRED,6,8,2,-122.436,37.761,1,1
IMPAIRED,6,8,2,-122.398,37.718,1,1
IMPAIRED,6,9,0,-122.416,37.783,1,1
IMPAIRED,6,9,0,-122.415,37.761,1,1
IMPAIRED,6,9,0,-122.414,37.784,1,1
IMPAIRED,6,9,0,-122.409,37.781,1,1
IMPAIRED,6,9,1,-122.422,37.781,2,2
IMPAIRED,6,9,1,-122.416,37.765,1,1
IMPAIRED,6,9,1,-122.411,37.776,1,1
IMPAIRED,6,9,2,-122.424,37.762,1,1
IMPAIRED,6,9,2,-122.423,37.776,1,1
IMPAIRED,6,9,2,-122.417,37.78,2,2
IMPAIRED,6,10,0,-122.453,37.723,1,1
IMPAIRED,6,10,0,-122.412,37.783,1,1
IMPAIRED,6,10,1,-122.42,37.765,2,2
IMPAIRED,6,10,2,-122.427,37.778,1,1
IMPAIRED,6,10,2,-122.405,37.73,2,2
IMPAIRED,6,11,0,-122.422,37.743,2,2
IMPAIRED,6,11,0,-122.412,37.781,2,2
IMPAIRED,6,11,0,-122.412,37.785,1,1
IMPAIRED,6,11,0,-122.411,37.782,1,1
IMPAIRED,6,11,1,-122.414,37.749,1,1
IMPAIRED,6,11,1,-122.414,37.78,1,1
IMPAIRED,6,11,1,-122.413,37.786,1,1
IMPAIRED,6,11,1,-122.407,37.795,1,1
IMPAIRED,6,11,2,-122.482,37.775,1,1
IMPAIRED,6,11,2,-122.427,37.769,3,3
IMPAIRED,6,11,2,-122.406,37.798,1,1
IMPAIRED,6,12,0,-122.51,37.772,1,1
IMPAIRED,6,12,0,-122.448,37.728,2,2
IMPAIRED,6,12,0,-122.437,37.79,1,1
IMPAIRED,6,12,0,-122.42,37.743,1,1
IMPAIRED,6,12,0,-122.418,37.749,1,1
IMPAIRED,6,12,0,-122.417,37.779,1,1
IMPAIRED,6,12,0,-122.413,37.78,2,2
IMPAIRED,6,12,0,-122.404,37.755,1,1
IMPAIRED,6,12,0,-122.403,37.775,2,2
IMPAIRED,6,12,1,-122.433,37.727,1,1
IMPAIRED,6,12,1,-122.433,37.79,1,1
IMPAIRED,6,12,1,-122.416,37.782,2,2
IMPAIRED,6,12,1,-122.408,37.785,1,1
IMPAIRED,6,12,2,-122.421,37.765,1,1
IMPAIRED,6,12,2,-122.413,37.78,1,1
IMPAIRED,7,1,0,-122.438,37.784,2,2
IMPAIRED,7,1,0,-122.432,37.765,1,1
IMPAIRED,7,1,0,-122.415,37.778,2,2
IMPAIRED,7,1,0,-122.413,37.757,1,1
IMPAIRED,7,1,0,-122.408,37.781,3,3
IMPAIRED,7,1,0,-122.396,37.738,1,1
IMPAIRED,7,1,1,-122.409,37.78,1,1
IMPAIRED,7,1,1,-122.409,37.798,1,1
IMPAIRED,7,1,1,-122.407,37.756,3,3
IMPAIRED,7,1,1,-122.393,37.793,1,1
IMPAIRED,7,1,2,-122.475,37.721,3,3
IMPAIRED,7,1,2,-122.424,37.772,2,2
IMPAIRED,7,1,2,-122.42,37.78,1,1
IMPAIRED,7,1,2,-122.416,37.754,1,1
IMPAIRED,7,1,2,-122.416,37.759,1,1
IMPAIRED,7,2,0,-122.42,37.764,1,1
IMPAIRED,7,2,0,-122.415,37.779,3,3
IMPAIRED,7,2,0,-122.415,37.782,1,1
IMPAIRED,7,2,0,-122.414,37.783,1,1
IMPAIRED,7,2,0,-122.413,37.768,3,3
IMPAIRED,7,2,0,-122.407,37.793,1,1
IMPAIRED,7,2,1,-122.447,37.729,2,2
IMPAIRED,7,2,1,-122.428,37.775,1,1
IMPAIRED,7,2,1,-122.42,37.765,3,3
IMPAIRED,7,2,1,-122.42,37.766,1,1
IMPAIRED,7,2,1,-122.416,37.782,3,3
IMPAIRED,7,2,1,-122.415,37.783,3,3
IMPAIRED,7,2,1,-122.414,37.782,1,1
IMPAIRED,7,2,1,-122.409,37.781,1,1
IMPAIRED,7,2,1,-122.404,37.769,1,1
IMPAIRED,7,2,1,-122.403,37.726,3,3
IMPAIRED,7,2,1,-122.403,37.796,1,1
IMPAIRED,7,3,0,-122.417,37.767,1,1
IMPAIRED,7,3,0,-122.409,37.78,1,1
IMPAIRED,7,3,0,-122.404,37.787,1,1
IMPAIRED,7,3,0,-122.398,37.777,3,3
IMPAIRED,7,3,1,-122.42,37.785,1,1
IMPAIRED,7,3,1,-122.418,37.785,1,1
IMPAIRED,7,3,2,-122.451,37.787,1,1
IMPAIRED,7,3,2,-122.438,37.721,1,1
IMPAIRED,7,3,2,-122.421,37.791,1,1
IMPAIRED,7,3,2,-122.419,37.784,3,3
IMPAIRED,7,3,2,-122.414,37.78,2,2
IMPAIRED,7,3,2,-122.41,37.782,1,1
IMPAIRED,7,3,2,-122.409,37.776,1,1
IMPAIRED,7,4,0,-122.422,37.773,1,1
IMPAIRED,7,4,0,-122.415,37.778,1,1
IMPAIRED,7,4,1,-122.419,37.752,1,1
IMPAIRED,7,4,1,-122.392,37.78,1,1
IMPAIRED,7,4,2,-122.416,37.783,2,2
IMPAIRED,7,4,2,-122.414,37.78,2,2
IMPAIRED,7,4,2,-122.413,37.784,1,1
IMPAIRED,7,4,2,-122.412,37.783,1,1
IMPAIRED,7,5,0,-122.477,37.762,1,1
IMPAIRED,7,5,0,-122.458,37.764,1,1
IMPAIRED,7,5,0,-122.423,37.778,1,1
IMPAIRED,7,5,0,-122.408,37.778,2,2
IMPAIRED,7,5,1,-122.506,37.772,2,2
IMPAIRED,7,5,1,-122.458,37.764,1,1
IMPAIRED,7,5,1,-122.454,37.769,1,1
IMPAIRED,7,5,1,-122.403,37.775,2,2
IMPAIRED,7,5,1,-122.398,37.772,1,1
IMPAIRED,7,5,2,-122.477,37.751,2,2
IMPAIRED,7,5,2,-122.473,37.717,1,1
IMPAIRED,7,5,2,-122.421,37.765,1,1
IMPAIRED,7,5,2,-122.418,37.759,1,1
IMPAIRED,7,5,2,-122.416,37.759,1,1
IMPAIRED,7,5,2,-122.416,37.783,2,2
IMPAIRED,7,5,2,-122.407,37.756,1,1
IMPAIRED,7,6,1,-122.418,37.783,1,1
IMPAIRED,7,6,1,-122.408,37.782,1,1
IMPAIRED,7,6,1,-122.408,37.788,1,1
IMPAIRED,7,6,1,-122.407,37.781,1,1
IMPAIRED,7,6,2,-122.407,37.756,1,1
IMPAIRED,7,7,2,-122.485,37.713,1,1
IMPAIRED,7,7,2,-122.435,37.762,2,2
IMPAIRED,7,7,2,-122.427,37.789,1,1
IMPAIRED,7,7,2,-122.405,37.753,1,1
IMPAIRED,7,8,0,-122.413,37.793,1,1
IMPAIRED,7,8,1,-122.502,37.779,1,1
IMPAIRED,7,8,1,-122.42,37.765,1,1
IMPAIRED,7,8,1,-122.415,37.782,1,1
IMPAIRED,7,8,2,-122.421,37.759,1,1
IMPAIRED,7,8,2,-122.417,37.712,1,1
IMPAIRED,7,8,2,-122.415,37.778,2,2
IMPAIRED,7,8,2,-122.396,37.76,1,1
IMPAIRED,7,9,0,-122.416,37.782,2,2
IMPAIRED,7,9,0,-122.415,37.761,1,1
IMPAIRED,7,9,0,-122.414,37.76,1,1
IMPAIRED,7,9,0,-122.414,37.78,4,4
IMPAIRED,7,9,1,-122.449,37.777,1,1
IMPAIRED,7,9,1,-122.412,37.782,2,2
IMPAIRED,7,9,2,-122.509,37.764,1,1
IMPAIRED,7,9,2,-122.439,37.724,1,1
IMPAIRED,7,9,2,-122.414,37.753,1,1
IMPAIRED,7,10,0,-122.42,37.786,1,1
IMPAIRED,7,10,1,-122.484,37.773,1,1
IMPAIRED,7,10,1,-122.476,37.729,2,2
IMPAIRED,7,10,1,-122.422,37.743,1,1
IMPAIRED,7,10,1,-122.416,37.733,1,1
IMPAIRED,7,10,1,-122.41,37.792,1,1
IMPAIRED,7,10,1,-122.408,37.784,1,1
IMPAIRED,7,10,2,-122.414,37.749,1,1
IMPAIRED,7,10,2,-122.403,37.775,1,1
IMPAIRED,7,11,0,-122.492,37.777,1,1
IMPAIRED,7,11,0,-122.415,37.761,1,1
IMPAIRED,7,11,0,-122.413,37.786,1,1
IMPAIRED,7,11,0,-122.412,37.76,1,1
IMPAIRED,7,11,0,-122.412,37.785,1,1
IMPAIRED,7,11,2,-122.418,37.78,1,1
IMPAIRED,7,12,0,-122.463,37.747,1,1
IMPAIRED,7,12,0,-122.421,37.783,1,1
IMPAIRED,7,12,0,-122.418,37.783,1,1
IMPAIRED,7,12,0,-122.406,37.765,1,1
IMPAIRED,7,12,1,-122.418,37.786,1,1
IMPAIRED,7,12,1,-122.413,37.78,1,1
IMPAIRED,7,12,2,-122.421,37.782,2,2
IMPAIRED,7,12,2,-122.414,37.78,2,2
IMPAIRED,7,12,2,-122.411,37.776,1,1
IMPAIRED,8,1,0,-122.489,37.754,2,2
IMPAIRED,8,1,0,-122.455,37.776,1,1
IMPAIRED,8,1,0,-122.435,37.797,1,1
IMPAIRED,8,1,0,-122.418,37.778,1,1
IMPAIRED,8,1,0,-122.408,37.781,2,2
IMPAIRED,8,1,1,-122.451,37.713,1,1
IMPAIRED,8,1,1,-122.428,37.782,1,1
IMPAIRED,8,1,1,-122.421,37.791,1,1
IMPAIRED,8,1,1,-122.418,37.783,1,1
IMPAIRED,8,1,1,-122.416,37.782,2,2
IMPAIRED,8,1,1,-122.415,37.764,1,1
IMPAIRED,8,1,1,-122.412,37.776,1,1
IMPAIRED,8,1,1,-122.394,37.783,1,1
IMPAIRED,8,1,2,-122.422,37.768,1,1
IMPAIRED,8,1,2,-122.42,37.77,4,4
IMPAIRED,8,1,2,-122.417,37.765,1,1
IMPAIRED,8,1,2,-122.413,37.783,1,1
IMPAIRED,8,1,2,-122.395,37.725,1,1
IMPAIRED,8,2,0,-122.48,37.763,1,1
IMPAIRED,8,2,0,-122.435,37.762,1,1
IMPAIRED,8,2,0,-122.424,37.797,2,2
IMPAIRED,8,2,0,-122.417,37.783,1,1
IMPAIRED,8,2,0,-122.415,37.779,3,3
IMPAIRED,8,2,0,-122.414,37.778,2,2
IMPAIRED,8,2,0,-122.414,37.782,1,1
IMPAIRED,8,2,0,-122.414,37.785,1,1
IMPAIRED,8,2,0,-122.411,37.776,2,2
IMPAIRED,8,2,0,-122.405,37.767,1,1
IMPAIRED,8,2,1,-122.42,37.765,1,1
IMPAIRED,8,2,1,-122.414,37.78,1,1
IMPAIRED,8,2,1,-122.41,37.783,1,1
IMPAIRED,8,2,2,-122.461,37.782,1,1
IMPAIRED,8,2,2,-122.429,37.765,1,1
IMPAIRED,8,2,2,-122.42,37.783,2,2
IMPAIRED,8,2,2,-122.407,37.766,1,1
IMPAIRED,8,3,0,-122.414,37.785,1,1
IMPAIRED,8,3,0,-122.413,37.777,3,3
IMPAIRED,8,3,1,-122.444,37.783,2,2
IMPAIRED,8,3,1,-122.42,37.766,1,1
IMPAIRED,8,3,1,-122.418,37.785,3,3
IMPAIRED,8,3,1,-122.416,37.783,2,2
IMPAIRED,8,3,1,-122.409,37.712,1,1
IMPAIRED,8,3,1,-122.409,37.781,2,2
IMPAIRED,8,3,1,-122.404,37.79,1,1
IMPAIRED,8,3,2,-122.479,37.78,1,1
IMPAIRED,8,3,2,-122.44,37.771,1,1
IMPAIRED,8,4,0,-122.438,37.737,2,2
IMPAIRED,8,4,0,-122.415,37.749,1,1
IMPAIRED,8,4,0,-122.415,37.779,2,2
IMPAIRED,8,4,0,-122.41,37.773,3,3
IMPAIRED,8,4,1,-122.418,37.784,2,2
IMPAIRED,8,4,1,-122.396,37.781,1,1
IMPAIRED,8,4,2,-122.436,37.797,1,1
IMPAIRED,8,4,2,-122.415,37.758,1,1
IMPAIRED,8,4,2,-122.409,37.785,2,2
IMPAIRED,8,4,2,-122.408,37.781,1,1
IMPAIRED,8,4,2,-122.408,37.795,1,1
IMPAIRED,8,5,0,-122.456,37.764,2,2
IMPAIRED,8,5,0,-122.426,37.778,7,7
IMPAIRED,8,5,0,-122.42,37.765,1,1
IMPAIRED,8,5,0,-122.416,37.782,2,2
IMPAIRED,8,5,0,-122.416,37.784,1,1
IMPAIRED,8,5,0,-122.414,37.782,2,2
IMPAIRED,8,5,0,-122.405,37.781,1,1
IMPAIRED,8,5,0,-122.403,37.775,1,1
IMPAIRED,8,5,1,-122.418,37.712,1,1
IMPAIRED,8,5,1,-122.411,37.779,1,1
IMPAIRED,8,5,2,-122.402,37.754,2,2
IMPAIRED,8,6,0,-122.414,37.78,1,1
IMPAIRED,8,6,0,-122.405,37.766,1,1
IMPAIRED,8,6,1,-122.408,37.781,1,1
IMPAIRED,8,6,2,-122.427,37.791,2,2
IMPAIRED,8,6,2,-122.422,37.742,1,1
IMPAIRED,8,6,2,-122.414,37.783,1,1
IMPAIRED,8,7,1,-122.415,37.781,1,1
IMPAIRED,8,7,2,-122.481,37.776,2,2
IMPAIRED,8,7,2,-122.423,37.756,1,1
IMPAIRED,8,7,2,-122.415,37.776,1,1
IMPAIRED,8,7,2,-122.408,37.769,2,2
IMPAIRED,8,7,2,-122.402,37.731,1,1
IMPAIRED,8,7,2,-122.401,37.775,1,1
IMPAIRED,8,7,2,-122.399,37.757,1,1
IMPAIRED,8,7,2,-122.397,37.768,1,1
IMPAIRED,8,8,0,-122.451,37.778,2,2
IMPAIRED,8,8,0,-122.415,37.742,1,1
IMPAIRED,8,8,0,-122.396,37.798,1,1
IMPAIRED,8,9,0,-122.441,37.774,1,1
IMPAIRED,8,9,0,-122.416,37.782,2,2
IMPAIRED,8,9,0,-122.41,37.784,1,1
IMPAIRED,8,9,1,-122.408,37.78,1,1
IMPAIRED,8,9,2,-122.469,37.781,1,1
IMPAIRED,8,9,2,-122.411,37.788,1,1
IMPAIRED,8,10,0,-122.418,37.783,3,3
IMPAIRED,8,10,1,-122.49,37.771,2,2
IMPAIRED,8,10,1,-122.452,37.726,1,1
IMPAIRED,8,10,1,-122.431,37.783,1,1
IMPAIRED,8,10,1,-122.416,37.782,2,2
IMPAIRED,8,10,1,-122.408,37.781,1,1
IMPAIRED,8,10,2,-122.418,37.755,1,1
IMPAIRED,8,11,0,-122.463,37.725,1,1
IMPAIRED,8,11,0,-122.432,37.765,1,1
IMPAIRED,8,11,0,-122.422,37.762,1,1
IMPAIRED,8,11,0,-122.42,37.77,1,1
IMPAIRED,8,11,0,-122.419,37.78,1,1
IMPAIRED,8,11,0,-122.413,37.761,1,1
IMPAIRED,8,11,0,-122.411,37.768,2,2
IMPAIRED,8,11,0,-122.406,37.765,1,1
IMPAIRED,8,11,1,-122.437,37.782,1,1
IMPAIRED,8,11,1,-122.421,37.785,1,1
IMPAIRED,8,11,1,-122.42,37.767,1,1
IMPAIRED,8,11,1,-122.414,37.78,1,1
IMPAIRED,8,11,1,-122.413,37.775,3,3
IMPAIRED,8,11,1,-122.397,37.752,1,1
IMPAIRED,8,11,2,-122.452,37.769,1,1
IMPAIRED,8,11,2,-122.43,37.721,2,2
IMPAIRED,8,12,0,-122.411,37.784,1,1
IMPAIRED,8,12,0,-122.407,37.733,1,1
IMPAIRED,8,12,1,-122.397,37.773,1,1
IMPAIRED,8,12,2,-122.485,37.715,1,1
IMPAIRED,8,12,2,-122.416,37.759,1,1
IMPAIRED,8,12,2,-122.414,37.78,1,1
IMPAIRED,8,12,2,-122.411,37.778,1,1
IMPAIRED,9,1,0,-122.489,37.754,1,1
IMPAIRED,9,1,0,-122.408,37.768,1,1
IMPAIRED,9,1,0,-122.407,37.757,1,1
IMPAIRED,9,1,1,-122.454,37.723,1,1
IMPAIRED,9,1,1,-122.434,37.734,1,1
IMPAIRED,9,1,1,-122.423,37.794,1,1
IMPAIRED,9,1,1,-122.416,37.782,2,2
IMPAIRED,9,1,1,-122.412,37.782,1,1
IMPAIRED,9,1,1,-122.408,37.784,1,1
